name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Riga,Latvia",2021-02-23,3,1,2.2,1.7,-2.7,-1,1.2,93.4,0,0,0,,0,0,,21.5,169.8,1025.4,68.7,5.4,26.7,2,1,,2021-02-23T07:31:40,2021-02-23T17:43:06,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-02-24,5,0,2.6,2.3,-3.9,-0.5,2.3,98,0,0,0,,0,0,,17.7,199,1024.3,97.7,3.5,33.7,2.7,2,,2021-02-24T07:29:08,2021-02-24T17:45:21,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-02-25,10.2,4,6.9,10.2,1,5,4.9,87.4,0,0,0,,0,0,,18.4,213.5,1017.8,69.1,9.7,41.1,3.5,2,,2021-02-25T07:26:35,2021-02-25T17:47:35,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-02-26,7,5,5.6,5.8,2.1,3.4,2.5,80.4,0,0,0,,0,0,,15.9,240.4,1012.1,87.2,10,24.9,2,1,,2021-02-26T07:24:02,2021-02-26T17:49:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-02-27,5,1.2,2.9,2.3,-3,-1.5,-0.3,79.8,0,0,0,,0,0,46.4,25.6,323.4,1020.8,57.3,10,72.8,6.1,3,,2021-02-27T07:21:27,2021-02-27T17:52:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-02-28,7,1,3.8,3.5,-1.2,0.9,0.5,79.7,0,0,0,,0,0,37.1,22.3,307.8,1023,73.8,10,72.8,6.2,4,,2021-02-28T07:18:52,2021-02-28T17:54:17,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-01,12,-2.6,4,12,-4.5,2.4,0.6,81,0,0,0,,0,0,,21.5,225.2,1025.4,78.2,9.9,81.9,7.3,4,,2021-03-01T07:16:16,2021-03-01T17:56:30,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-02,6,1,3.6,2.4,-1.8,0.5,-0.8,73.8,0,0,0,,0,0,46.4,23.8,301.5,1024,53.7,10,97,8.4,4,,2021-03-02T07:13:39,2021-03-02T17:58:43,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-03,7,-1.2,1.8,4.1,-4.2,-1.4,-1.5,79.6,0,0,0,,0,0,38.9,17.3,232.8,1021.4,69.3,10,43.4,4,2,,2021-03-03T07:11:02,2021-03-03T18:00:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-04,2,-1,0.5,1,-5.2,-2.8,-2.3,81.9,0,0,0,,0,0,,24.5,321.9,1009.3,60.6,9.6,94.2,8.2,4,,2021-03-04T07:08:24,2021-03-04T18:03:07,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-05,1.8,-3,-1.4,-0.6,-8.9,-5.8,-6.9,67.6,0,0,0,,0,0,37.1,20.9,327.6,1015.6,64.3,9.7,78.3,6.7,4,,2021-03-05T07:05:46,2021-03-05T18:05:19,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-06,3,-7,-1.4,-1,-10.7,-5.4,-5.9,72.5,0,0,0,,0,0,46.4,25.6,228.6,1016.1,71.7,10,63.4,5.6,4,,2021-03-06T07:03:07,2021-03-06T18:07:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-07,3,-2.8,-0.7,-1.2,-9.6,-5.4,-4.3,77.5,0,0,0,,0,0,48.2,27.8,294.1,1001.6,75.8,9.2,74.2,6.4,3,,2021-03-07T07:00:27,2021-03-07T18:09:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-08,-3,-6.2,-3.7,-5,-10.4,-8.6,-8.1,71.9,0,0,0,,0,0,,27.7,354.2,1013,96.8,10,52.3,4.6,2,,2021-03-08T06:57:47,2021-03-08T18:11:53,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-09,2,-11.8,-3.8,-1.1,-16.3,-7.3,-8.1,74.4,0,0,0,,0,0,,18.4,206,1019,76.8,10,84.5,7.4,3,,2021-03-09T06:55:07,2021-03-09T18:14:04,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-10,1,-3,-1.2,-1.8,-7.3,-4.5,-3.5,84.4,0,0,0,,0,0,,22,210.6,1018.2,98.4,8.9,32.5,2.7,1,,2021-03-10T06:52:26,2021-03-10T18:16:14,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-11,1,-3.8,-1.2,-3.8,-8.4,-6.6,-5.8,73.1,0,0,0,,0,0,55.4,38.5,160,1011.7,89,9.2,95,8.2,4,,2021-03-11T06:49:45,2021-03-11T18:18:24,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-12,5,-1,2,1,-8.4,-3,0.6,90.3,0,0,0,,0,0,,36.4,183.4,991,97.9,7.9,34.6,3.1,1,,2021-03-12T06:47:04,2021-03-12T18:20:34,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-13,4.2,2,3.1,0.1,-2.5,-0.9,1.3,88.4,0,0,0,,0,0,,24.8,185.6,996.4,81.3,9.9,49.8,4.2,3,,2021-03-13T06:44:22,2021-03-13T18:22:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-14,6,1.2,3.6,2,-3.2,0,2.3,90.8,0,0,0,,0,0,,24.9,179.3,991.3,98.1,9.8,28.5,2.3,1,,2021-03-14T06:41:40,2021-03-14T18:24:53,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-15,6,0,2.4,4,-3.8,0.1,0.8,89.7,0,0,0,,0,0,,16.2,233,1002.4,70.4,9.2,74.4,6.3,4,,2021-03-15T06:38:57,2021-03-15T18:27:03,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-16,5,0,2,5,-4.2,0.2,0.4,90,0,0,0,,0,0,,14.4,343.5,1012.6,64.9,10,52.6,4.5,3,,2021-03-16T06:36:15,2021-03-16T18:29:12,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-17,0.2,-2,-0.6,-2.9,-7.8,-5,-2.2,89,0,0,0,,0,0,,22.3,341.4,1016.7,95.8,9.5,43.6,3.7,2,,2021-03-17T06:33:32,2021-03-17T18:31:20,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-18,2,-3,-0.4,-1.8,-5.5,-3.5,-2.3,87.4,0,0,0,,0,0,,23,343.2,1015.9,71.6,9.5,60.2,5.3,3,,2021-03-18T06:30:49,2021-03-18T18:33:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-19,-0.8,-5,-2.4,-3.6,-10.9,-8.4,-7.2,70.2,0,0,0,,0,0,,30.9,5.3,1018.5,56.6,9.8,111,9.5,5,,2021-03-19T06:28:06,2021-03-19T18:35:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-20,0,-10,-3.5,-4.9,-10.9,-7.4,-8,72.5,0,0,0,,0,0,,23,215.5,1017.4,52,9.1,89.3,7.8,4,,2021-03-20T06:25:22,2021-03-20T18:37:46,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-21,4,-1,1.5,-0.1,-5.7,-2.8,-1.9,79.6,0,0,0,,0,0,46.4,27.4,280,1000.3,68.6,9.4,74.7,6.5,3,,2021-03-21T06:22:39,2021-03-21T18:39:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-22,3,0,1.4,2,-4.5,-1.8,-4.1,67.5,0,0,0,,0,0,,26.3,321.5,1008.1,50.8,10,110.4,9.4,4,,2021-03-22T06:19:55,2021-03-22T18:42:02,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-23,7,-3,2.4,7,-3,1.4,-0.9,79.8,0,0,0,,0,0,,10.8,184.2,1015.7,61.2,10,128.3,11.1,5,,2021-03-23T06:17:12,2021-03-23T18:44:10,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-24,5,-2,2.4,2.1,-6.2,-1.3,0.2,85.5,0,0,0,,0,0,,24.5,204.4,1018,95.7,10,123.1,10.5,5,,2021-03-24T06:14:29,2021-03-24T18:46:18,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-25,9,4,5.8,6.8,0.1,3.3,2.8,81,0,0,0,,0,0,,18,209.2,1015.6,68.6,9.4,42.8,3.8,2,,2021-03-25T06:11:45,2021-03-25T18:48:26,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-26,12.8,2.2,6.6,12.8,-0.3,5.3,2.2,75.8,0,0,0,,0,0,,14.4,218.5,1018.7,58.2,8.7,122.4,10.4,5,,2021-03-26T06:09:02,2021-03-26T18:50:33,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-27,15,1,8.4,15,-1.4,7.6,1.6,65.6,0,0,0,,0,0,,26.7,170.2,1017.2,54.4,10,118.5,10.2,5,,2021-03-27T06:06:18,2021-03-27T18:52:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-28,10,1.2,6.8,10,-2.1,4,-0.1,62.4,0,0,0,,0,0,,22.7,213.8,1020.2,68.7,10,102,8.5,5,,2021-03-28T07:03:35,2021-03-28T19:54:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-29,8,0.8,5.5,4.9,-3,1.5,2.7,82.3,0,0,0,,0,0,,31.3,181.6,1022.4,85.6,9.5,53.5,4.6,2,,2021-03-29T07:00:52,2021-03-29T19:56:56,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-30,13,7,9.3,13,4.1,7.5,7.9,91.5,0,0,0,,0,0,,22.3,212.4,1019,99.2,8.1,35.3,2.9,2,,2021-03-30T06:58:09,2021-03-30T19:59:03,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-03-31,10.2,6,8.5,10.2,3.7,7.4,6.7,88.7,0,0,0,,0,0,,11.5,240.6,1016.3,87.5,9.3,26.9,2.2,1,,2021-03-31T06:55:26,2021-03-31T20:01:11,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-01,8.2,1.2,3.9,7.1,-3.1,0.8,1.5,84.9,0,0,0,,0,0,,25.9,338.7,1014.1,68.7,9.3,106.9,9.2,5,,2021-04-01T06:52:43,2021-04-01T20:03:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-02,7,-2,3.2,4.9,-4.2,1.1,-0.9,76.3,0,0,0,,0,0,,15.9,295.5,1011.4,67.3,10,107.5,9.4,4,,2021-04-02T06:50:01,2021-04-02T20:05:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-03,5.8,1.2,2.8,1.8,-2.3,-0.5,-0.4,80.1,0,0,0,,0,0,,27.7,327.8,1012.3,60.7,10,91.5,7.9,4,,2021-04-03T06:47:19,2021-04-03T20:07:33,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-04,10,-3,3.7,10,-6,1,-1.9,69.9,0,0,0,,0,0,,27.4,220.1,1011.3,50.5,10,85.5,7.5,3,,2021-04-04T06:44:37,2021-04-04T20:09:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-05,6,0,3.6,1.4,-4.2,-0.9,0.4,80.2,0,0,0,,0,0,35.3,32.7,200.9,991,89,9.5,32,2.8,1,,2021-04-05T06:41:56,2021-04-05T20:11:48,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-06,8,-2,2.3,4.7,-7.1,-2,-3.1,71.1,0,0,0,,0,0,46.4,29.2,209.2,992.4,48.1,10,96.7,8.3,4,,2021-04-06T06:39:14,2021-04-06T20:13:56,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-07,8,-2,2.7,5.1,-7.1,-1.2,-3,68.9,0,0,0,,0,0,,20.5,197.2,998.7,44.7,10,123.4,10.7,6,,2021-04-07T06:36:34,2021-04-07T20:16:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-08,7,-1,3,4.9,-4.8,0.4,-2.4,72.3,0,0,0,,0,0,,25.9,318.4,1004.8,67.7,9.7,148.1,12.8,6,,2021-04-08T06:33:53,2021-04-08T20:18:11,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-09,8,1,4.9,4.4,-3.4,0.6,-1.5,65.3,0,0,0,,0,0,59.4,38.5,201.6,1009.8,82.1,10,64.5,5.6,2,,2021-04-09T06:31:13,2021-04-09T20:20:19,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-10,10,-0.6,6.3,10,-1.1,3.8,-2,59.3,0,0,0,,0,0,,24.9,223.3,1011.8,56.2,10,95.5,8,3,,2021-04-10T06:28:34,2021-04-10T20:22:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-11,13,-5,5.1,13,-8.2,4.9,-2.1,63.7,0,0,0,,0,0,,16.9,111.8,1020.5,81.9,10,159.3,13.8,6,,2021-04-11T06:25:55,2021-04-11T20:24:34,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-12,17.8,10.4,13.6,17.8,10.4,13.6,0.9,43.5,0,0,0,,0,0,,34.2,169.8,1017.5,94.2,10,153.9,13.4,6,,2021-04-12T06:23:16,2021-04-12T20:26:42,0,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-13,7,3.2,5.3,6,0.5,3.6,1.3,76.5,0,0,0,,0,0,,17.7,336.3,1021,82.7,10,26.5,2.4,1,,2021-04-13T06:20:39,2021-04-13T20:28:50,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-14,6,-0.8,3,3.3,-2.1,0.5,0.3,83.2,0,0,0,,0,0,,23.4,343.4,1022.1,67.5,9.9,160.3,13.6,7,,2021-04-14T06:18:01,2021-04-14T20:30:58,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-15,11,3,7.4,11,-0.9,5.1,-1.8,54.8,0,0,0,,0,0,,28.8,15.8,1023.2,90.3,10,137,11.9,4,,2021-04-15T06:15:25,2021-04-15T20:33:06,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-16,16,5,9.6,16,1.4,7.7,-0.6,50.4,0,0,0,,0,0,,26.7,22.6,1020.3,63.1,10,147.2,12.7,5,,2021-04-16T06:12:49,2021-04-16T20:35:14,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-17,18,8.8,13.3,18,6.6,12.8,-0.4,39.7,0,0,0,,0,0,,22.3,39.5,1021.6,68.6,10,184.7,15.8,6,,2021-04-17T06:10:13,2021-04-17T20:37:22,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-18,19,7,13.3,19,5.6,12.9,-2.2,35.8,0,0,0,,0,0,,22,28.4,1022.4,43.2,10,211.4,18.3,6,,2021-04-18T06:07:39,2021-04-18T20:39:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-19,18,7,11.9,18,4.9,11.3,-2.8,37.3,0,0,0,,0,0,35.3,22.7,41.2,1022,20.7,10,222.8,19,6,,2021-04-19T06:05:05,2021-04-19T20:41:38,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-20,15,3,9.9,15,3,9.7,-0.4,50.8,0,0,0,,0,0,,21.5,355.3,1015.3,70.5,10,198.3,17,7,,2021-04-20T06:02:32,2021-04-20T20:43:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2021-04-21,15.8,1,8.1,15.8,1,8,-0.2,61.2,0,0,0,,0,0,20.1,14.3,314.1,1005.3,55.9,10,229.7,19.5,7,,2021-04-21T06:00:00,2021-04-21T20:45:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,F2918,26425099999,26424099999"
"Riga,Latvia",2021-04-22,10.8,3.1,7,10.8,-0.5,4.1,0.3,63.9,0.4,100,4.17,rain,0,0,41.6,32.9,200.8,1004.4,60.5,10.1,157.8,13.6,4,,2021-04-22T05:57:28,2021-04-22T20:48:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-04-23,5,2,3.2,1.6,-2.2,-0.4,0.6,83.8,0,0,0,,0,0,38.9,22.6,270.9,1008.1,89.1,10.1,91.8,8,4,,2021-04-23T05:54:58,2021-04-23T20:50:10,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
"Riga,Latvia",2021-04-24,6,0.2,3,3,-1.8,0,-1.1,75.5,0.2,100,4.17,rain,0,0,44.6,23.8,299.4,1013,67.3,10,144.7,12.6,5,,2021-04-24T05:52:29,2021-04-24T20:52:18,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-04-25,4.8,1,2.5,2,-3,-0.7,0.1,84.6,0.3,100,4.17,rain,0,0,38.9,20.1,298.7,1012.7,92.8,9.9,88.6,7.9,3,,2021-04-25T05:50:00,2021-04-25T20:54:26,0.44,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,F2918,26425099999,26424099999"
"Riga,Latvia",2021-04-26,6.8,1.8,3.7,5.9,-0.6,2.1,0.3,79.4,0,0,0,,0,0,24.5,14.4,289.9,1012.5,86.1,10,144.7,12.5,5,,2021-04-26T05:47:33,2021-04-26T20:56:34,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-04-27,6,2,4,3.3,-0.3,2,2.2,88.7,0.5,100,4.17,rain,0,0,23.5,16.6,321.6,1011.9,98.2,9.1,75.6,6.3,2,,2021-04-27T05:45:07,2021-04-27T20:58:41,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
"Riga,Latvia",2021-04-28,8.2,-2.1,3.9,8.2,-4.2,2.8,-1.3,71.2,0,0,0,,0,0,17.7,10.1,304.3,1015.2,53.9,10.1,177.8,15.3,5,,2021-04-28T05:42:42,2021-04-28T21:00:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2021-04-29,13.8,-1,7.9,13.8,-1,7.8,-0.1,59.6,0,0,0,,0,0,19.8,16.2,75,1011.9,50.5,10.1,173.6,14.8,6,,2021-04-29T05:40:18,2021-04-29T21:02:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-04-30,9,3,6.7,7.6,1,3.9,2.3,74.6,13,100,8.33,rain,0,0,26.1,22.3,7.6,1006,68.2,10,62.1,5.4,5,,2021-04-30T05:37:55,2021-04-30T21:05:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-01,11,-0.9,5.9,11,-2.7,4.8,-2.1,60.7,0,0,0,,0,0,18.8,14.1,310.8,1015,21.1,10.1,231.3,19.5,7,,2021-05-01T05:35:34,2021-05-01T21:07:10,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
"Riga,Latvia",2021-05-02,9,-1,5,6.7,-1,2.9,-1.8,64.8,0,0,0,,0,0,24.4,25.2,7.3,1014.1,75.2,9.8,187.3,16,6,,2021-05-02T05:33:14,2021-05-02T21:09:16,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
"Riga,Latvia",2021-05-03,8,3,5.1,4.5,-2.1,0.7,0.2,72.3,13,100,4.17,rain,0,0,64.8,37.1,346.3,1002.4,96.4,10,40,3.3,2,,2021-05-03T05:30:55,2021-05-03T21:11:22,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-04,12.8,2,7.3,12.8,-1.1,5.8,0,60.8,0,0,0,,0,0,30.5,12.6,257.5,1005.8,54.1,10.1,240.3,20.8,7,,2021-05-04T05:28:38,2021-05-04T21:13:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2021-05-05,14,6,9.3,14,3.1,8.1,4.9,75.8,1,100,4.17,rain,0,0,33.5,24.1,188,997.1,73.4,10,113.1,9.8,6,,2021-05-05T05:26:23,2021-05-05T21:15:33,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-06,9.8,4.2,7.4,6.4,2.4,4.7,4.4,82,0.9,100,8.33,rain,0,0.2,44.6,28.4,207.7,995.7,88.1,9.9,101.1,8.7,3,,2021-05-06T05:24:08,2021-05-06T21:17:38,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-07,8.6,4,6.4,7.2,2,4.2,4.5,88,1,100,4.17,rain,0,0.1,35.1,20.1,224.7,1002.2,89.5,9.2,108.6,9.2,5,,2021-05-07T05:21:56,2021-05-07T21:19:42,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-08,9.6,0.2,5.4,7.4,0.2,3.8,-0.8,67.4,0,0,0,,0,0,37.1,24.4,303.7,1010.4,52.1,10.1,173.6,15,5,,2021-05-08T05:19:45,2021-05-08T21:21:46,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-09,13,-3,6.3,13,-4.9,5.3,0.7,71.8,0,0,0,,0,0,13.8,25.9,172.9,1017.5,58.8,9.3,248.9,21.5,7,,2021-05-09T05:17:36,2021-05-09T21:23:49,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-10,23.2,9,17,23.2,6.8,16.7,4.7,45.3,0,0,0,,0,0,21.3,40.3,172.2,1016.4,63.7,10,267.9,23.2,7,,2021-05-10T05:15:29,2021-05-10T21:25:51,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,F2918,26425099999,26424099999"
"Riga,Latvia",2021-05-11,25.8,14,20.1,25.8,14,20.1,5.3,39,0,0,0,,0,0,37.2,34.2,158.6,1017.5,72.7,10.1,268.2,23.2,7,,2021-05-11T05:13:24,2021-05-11T21:27:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-05-12,27,12,20.5,26.4,12,20.4,5.1,37,0,0,0,,0,0,38.8,23.8,142.5,1014.8,42.7,10.1,266.1,22.8,7,,2021-05-12T05:11:20,2021-05-12T21:29:53,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
